Date,open,high,low,close,volume,SMA_10,EMA_10,RSI_14,Company_BAJFINANCE,Company_HDFCBANK,Company_ICICIBANK,Company_INFY,Company_ITC,Company_KOTAKBANK,Company_RELIANCE,Company_SBIN,Company_TCS
30-06-2022,2348.3324,2384.6149,2340.4013,2364.7871,209154,2016.07999,1918.790906,50.34999453,1,0,0,0,0,0,0,0,0
30-06-2022,274,274.7,271.95,273.45,505784,1909.02999,1619.638014,43.60309284,0,1,0,0,0,0,0,0,0
30-06-2022,459.5,469.35,459,465.8,496650,1404.56499,1409.849284,47.71088456,0,0,0,0,1,0,0,0,0
30-06-2022,2220,2248.55,2180.95,2189.85,49911,1553.25499,1551.667596,49.7492375,0,0,0,0,0,0,0,0,0
30-06-2022,5511,5536.25,5380,5400.45,33097,1871.21999,2251.446215,57.7416596,0,0,0,0,0,0,0,0,1
30-06-2022,1462.95,1481.9,1455.15,1461.2,400032,1688.23499,2107.765085,50.20045991,0,0,0,0,0,1,0,0,0
30-06-2022,1331.6,1353.55,1331.6,1347.5,182482,1795.58499,1969.535069,41.7377031,0,0,0,0,0,0,0,0,0
30-06-2022,702.95,711.85,702,706.85,317901,1820.32499,1739.955966,50.00927441,0,0,0,0,0,0,0,0,0
30-06-2022,1630,1676.7,1630,1660.8,106596,1751.29371,1725.563972,48.63158974,1,0,0,0,0,0,0,0,0
30-06-2022,3270,3310.95,3254,3265.25,41813,1913.59371,2005.506886,49.93855943,0,0,0,0,0,0,1,0,0
01-07-2022,1650,1678.9,1637,1669.95,28354,1844.11,1944.496543,53.56579983,0,0,1,0,0,0,0,0,0
01-07-2022,702,706.45,694.3,704,216981,1887.165,1718.951717,50.60072269,0,0,0,0,0,1,0,0,0
01-07-2022,1346.5,1360,1330.3,1353.65,243688,1975.95,1652.533223,47.3905673,0,0,0,0,0,1,0,0,0
01-07-2022,3262,3332.45,3252,3316.1499,34282,2088.57999,1955.008983,54.10948977,0,0,0,0,0,0,0,1,0
01-07-2022,1453.7,1484.7,1442.25,1478.05,107464,1696.33999,1868.289168,47.93607711,0,0,0,0,0,0,1,0,0
01-07-2022,5372,5631.6,5340.05,5614.8,41443,2111.69999,2549.472955,61.35141176,0,0,0,0,0,0,1,0,0
01-07-2022,2190,2240,2140.5,2231.6,47602,2200.10999,2491.677873,53.30450147,0,0,0,0,1,0,0,0,0
01-07-2022,273,285,271.3,284.35,1164909,2157.85999,2090.345532,46.46360789,0,0,0,0,0,0,0,0,1
01-07-2022,2351.9789,2362.5992,2155.9806,2196.0463,1078836,2211.38462,2109.563854,43.75174674,0,1,0,0,0,0,0,0,0
01-07-2022,465,468.8,460.7,466.9,799663,1931.54962,1810.897698,47.87835526,0,0,0,0,0,0,0,0,0
04-07-2022,2177.6772,2226.0386,2157.8039,2200.6044,893090,1984.61506,1881.753462,51.70264708,0,0,0,0,0,1,0,0,0
04-07-2022,3315,3316.6001,3225.8,3234.6499,113323,2237.68005,2127.734633,54.96704878,0,0,0,0,0,1,0,0,0
04-07-2022,2234,2276,2231.05,2260.6,41601,2328.37505,2151.891972,51.17765824,0,0,0,0,0,0,0,1,0
04-07-2022,1482,1492.05,1461.8,1487.75,120316,2145.53506,2031.138886,46.39220969,0,0,0,0,1,0,0,0,0
04-07-2022,285.1,293.3,284.85,291.8,1001476,2026.91006,1714.895453,47.15667635,0,0,1,0,0,0,0,0,0
04-07-2022,1665,1684,1660.05,1671.15,55112,1632.54506,1706.941734,51.96190461,0,0,0,0,0,0,0,0,0
04-07-2022,5614.8,5649.6,5542.9,5629.85,38418,1972.37006,2420.197782,57.64773636,0,0,0,0,1,0,0,0,0
04-07-2022,704,721.1,704,719.85,282888,2015.92006,2111.04364,45.79951893,0,0,0,0,1,0,0,0,0
04-07-2022,1353.45,1360.1,1342.5,1355.4,215359,1931.85543,1973.653887,49.79353411,0,0,0,0,0,0,0,1,0
04-07-2022,466,474.3,466,473.45,640405,1932.51043,1700.889544,40.28006201,0,0,1,0,0,0,0,0,0
05-07-2022,1689,1694.7,1658,1662.75,61408,1878.72499,1693.955082,48.82728471,0,1,0,0,0,0,0,0,0
05-07-2022,721.5,732,718,719.45,212037,1627.205,1516.772339,50.93571533,0,0,0,0,0,0,1,0,0
05-07-2022,3252,3272,3209,3216.1499,138816,1722.75999,1825.750078,52.13996411,0,0,0,0,0,0,0,0,1
05-07-2022,475,479.85,471,472.15,618975,1621.19999,1579.640973,50.01056361,1,0,0,0,0,0,0,0,0
05-07-2022,2260.9,2290.3,2237.6,2245.4,45310,1816.55999,1700.688069,50.08999078,1,0,0,0,0,0,0,0,0
05-07-2022,2210.6322,2246.8235,2203.9318,2218.1531,435731,1871.2603,1794.77262,47.87185237,0,0,0,0,0,0,1,0,0
05-07-2022,5680,5754.45,5629.85,5662.05,45243,1874.4803,2497.913962,56.45386379,1,0,0,0,0,0,0,0,0
05-07-2022,1497,1509.9,1472.1,1476.35,195891,1950.1303,2312.175059,49.98084992,0,0,0,0,0,1,0,0,0
05-07-2022,1368,1378.8,1348.25,1352,174748,1949.7903,2137.597776,51.84747003,0,1,0,0,0,0,0,0,0
05-07-2022,293.45,293.45,285.85,286.75,627207,1931.1203,1801.079999,47.56088912,0,0,0,1,0,0,0,0,0
06-07-2022,1680.8,1712,1671.9,1705.15,47346,1935.3603,1783.638181,42.40544108,0,0,0,0,0,0,0,1,0
06-07-2022,1482,1500,1470.1,1491.95,284538,2012.6103,1730.603966,51.8259781,0,0,1,0,0,0,0,0,0
06-07-2022,2210.7234,2225.4005,2176.4009,2198.7812,259341,1910.87343,1815.727099,51.98785249,0,0,0,0,1,0,0,0,0
06-07-2022,3216,3267.8999,3202.3999,3260.3,101238,2189.68843,2078.376718,56.51347952,0,1,0,0,0,0,0,0,0
06-07-2022,720.5,731.8,720.5,726.05,253775,2037.75343,1832.499133,47.94022257,0,1,0,0,0,0,0,0,0
06-07-2022,474.25,481,474.1,479.65,701008,1863.90312,1586.526563,49.45601363,0,0,0,0,0,0,1,0,0
06-07-2022,5673.1,5932.95,5670,5917.6,145088,1889.45812,2373.994461,55.40674035,0,1,0,0,0,0,0,0,0
06-07-2022,2249,2276.6,2240.75,2271.45,19741,1968.96812,2355.350013,53.4756464,0,0,0,0,0,0,0,0,1
06-07-2022,1349,1373.5,1348.6,1371.5,332854,1970.91812,2176.468193,48.25297525,1,0,0,0,0,0,0,0,0
06-07-2022,287,290,285.35,289.2,479531,1971.16312,1833.328521,46.2998883,0,0,0,0,0,0,0,1,0
07-07-2022,291.45,293.05,288.6,291.8,415008,1829.82812,1553.050608,38.13196552,1,0,0,0,0,0,0,0,0
07-07-2022,5935,5987.8,5816.95,5859.9,64598,2266.62312,2336.114134,59.12963792,0,0,0,1,0,0,0,0,0
07-07-2022,2210.4955,2218.7912,2165.1424,2176.6288,452454,2264.40788,2307.116801,51.49572604,0,0,0,1,0,0,0,0,0
07-07-2022,1727,1744.4,1718.5,1739.15,72778,2112.29288,2203.85011,52.69578,0,0,0,0,1,0,0,0,0
07-07-2022,1384,1398,1374.4,1396.05,512632,2179.29288,2056.977362,49.40243049,0,0,0,0,1,0,0,0,0
07-07-2022,735.2,743.5,733.15,741.95,311893,2205.52288,1817.881478,48.57436131,0,0,0,0,0,0,0,1,0
07-07-2022,483.75,488.2,481.7,486.75,369392,1662.43788,1575.857573,46.68883108,0,0,0,1,0,0,0,0,0
07-07-2022,1498.95,1514,1495.5,1498.75,256360,1585.16788,1561.838014,46.58652048,1,0,0,0,0,0,0,0,0
07-07-2022,2280,2294.8,2256.1,2275.25,32102,1675.54288,1691.549285,53.22144637,0,0,0,1,0,0,0,0,0
07-07-2022,3269.95,3319,3265,3286.95,77239,1975.31788,1981.622142,55.65750653,0,0,0,1,0,0,0,0,0
08-07-2022,3297,3300.25,3250.05,3264.8501,76501,2272.62289,2214.936316,43.16109445,0,0,1,0,0,0,0,0,0
08-07-2022,1515,1516.2,1499.95,1514,215034,1838.03289,2087.49335,47.83576439,0,0,0,0,0,0,0,0,0
08-07-2022,488.95,489.85,485.05,488.45,435819,1669.21501,1796.758195,47.4948723,0,0,0,0,1,0,0,0,0
08-07-2022,292.7,294.45,290.5,292.95,485284,1524.59501,1523.338523,50.01120202,0,0,0,0,0,1,0,0,0
08-07-2022,2279.95,2301,2263.5,2293.05,37573,1614.29501,1663.286064,55.34078263,0,0,0,0,0,0,0,0,0
08-07-2022,1745.25,1756.1,1732,1745,52519,1714.60001,1678.143144,34.99908862,0,0,0,0,0,1,0,0,0
08-07-2022,5924,5936.6,5803.6,5871.25,27298,2253.05001,2440.526208,63.04738049,0,0,0,0,0,0,0,1,0
08-07-2022,1404.5,1408,1394.3,1396.75,382228,2242.85001,2250.748716,49.05910802,0,0,0,0,0,0,0,0,0
08-07-2022,750,757.5,745.55,755.65,186092,2090.89001,1978.912586,48.26858085,0,0,0,1,0,0,0,0,0
08-07-2022,2201.4705,2202.3365,2172.3898,2180.1386,222410,1980.20887,2015.499134,53.7328616,0,0,1,0,0,0,0,0,0
11-07-2022,1395,1409.75,1394,1405.55,323413,1794.27886,1904.599291,52.32216329,0,0,1,0,0,0,0,0,0
11-07-2022,485.4,491.4,485.4,488.2,247612,1691.69886,1647.072147,47.43367074,0,1,0,0,0,0,0,0,0
11-07-2022,755.5,771.4,754.1,769.45,164181,1719.79886,1487.504484,46.07729274,0,1,0,0,0,0,0,0,0
11-07-2022,5865,5904.3,5813.55,5861.4,16305,2276.64386,2282.758214,55.53083105,0,0,0,0,0,0,1,0,0
11-07-2022,2169.6549,2213.4127,2160.8122,2209.0369,805038,2268.24255,2269.354339,48.03780571,0,0,0,0,0,0,0,0,0
11-07-2022,293,296.95,292.15,294.95,421440,2123.23755,1910.371732,47.74809866,0,1,0,0,0,0,0,0,0
11-07-2022,1730,1746.9,1728.1,1737.6,71138,1709.87255,1878.95869,52.27248522,1,0,0,0,0,0,0,0,0
11-07-2022,3220,3223.05,3105.8501,3113.25,202245,1881.52255,2103.375292,54.91952081,0,0,0,0,0,0,0,0,1
11-07-2022,1507,1507,1467,1472.8,249390,1953.23755,1988.725239,48.55103709,0,0,0,0,0,0,0,1,0
11-07-2022,2304.9,2384.95,2294.45,2371.55,97571,1972.37869,2058.329741,51.0932484,0,0,1,0,0,0,0,0,0
12-07-2022,765.6,767.7,757.55,759.85,190653,1907.80869,1822.242515,40.22335792,0,0,0,0,0,0,1,0,0
12-07-2022,5825.5,5960,5785.5,5873.45,24440,2446.33369,2558.825694,58.35829688,1,0,0,0,0,0,0,0,0
12-07-2022,293.45,295.3,290.9,292.65,228827,2398.65369,2146.79375,49.27016912,0,0,0,0,1,0,0,0,0
12-07-2022,3125,3136.2,3081,3084.6499,188774,2120.97868,2317.31305,51.36686032,0,0,0,1,0,0,0,0,0
12-07-2022,2197.9151,2223.4405,2191.4426,2206.2565,203047,2120.70064,2297.12095,51.20621051,0,0,0,1,0,0,0,0,0
12-07-2022,1407,1407,1389.35,1391.65,105308,2230.37064,2132.489868,51.36521273,0,0,0,0,0,0,0,0,1
12-07-2022,485.7,491.1,483,484.8,330405,2105.09064,1832.909892,49.57784412,0,0,0,0,0,0,0,1,0
12-07-2022,1725,1737.9,1712,1718.75,1275724,1965.64064,1812.153548,43.06224739,0,0,0,0,0,0,0,0,0
12-07-2022,1467.9,1468.6,1436,1438.5,190479,1962.21064,1744.216539,48.54526401,0,1,0,0,0,0,0,0,0
12-07-2022,2331.9,2389,2331.9,2365.85,46862,1961.64064,1857.240805,54.06106604,0,1,0,0,0,0,0,0,0
13-07-2022,5948,5978.45,5867,5877.85,20213,2473.44064,2588.260659,57.50960869,0,1,0,0,0,0,0,0,0
13-07-2022,3108.5,3109.8999,3033.7,3038.55,107114,2189.95064,2670.131448,49.87133999,0,0,0,0,0,0,0,1,0
13-07-2022,2375.8,2384.65,2334,2352.45,39650,2395.93064,2612.371185,51.56657104,0,0,0,0,0,0,1,0,0
13-07-2022,1730,1745.5,1723.95,1742.85,23605,2261.75065,2454.276424,48.86869522,0,0,0,0,0,0,1,0,0
13-07-2022,766.4,766.4,740,753.1,112384,2116.435,2144.971619,49.98757572,0,0,0,0,0,1,0,0,0
13-07-2022,487.1,492.45,484.5,486.65,188583,2025.935,1843.458598,37.93138975,0,0,0,0,0,0,0,0,1
13-07-2022,293.95,294.75,292.75,294,276379,2006.855,1561.738853,50.00398718,0,0,0,0,0,0,0,0,0
13-07-2022,1449,1460.1,1438.6,1444.95,156442,1979.475,1540.504516,44.63736767,0,0,0,0,0,0,0,0,1
13-07-2022,1393.5,1394.45,1354.3,1357.65,170421,1971.39,1507.25824,47.07318664,0,0,0,0,0,0,1,0,0
13-07-2022,2214.3243,2218.8368,2163.2736,2167.1936,185355,1951.52436,1627.246487,52.67575651,0,0,0,0,0,1,0,0,0
14-07-2022,488,488.85,476.75,479.45,354773,1411.68436,1418.556217,49.98248536,0,0,0,0,0,1,0,0,0
14-07-2022,294.9,296.35,289.25,290.75,319331,1136.90436,1213.500541,44.98161585,0,0,0,0,0,0,1,0,0
14-07-2022,1363.4,1372.5,1348.95,1351.3,278788,1036.78936,1238.554988,49.70948803,0,0,0,1,0,0,0,0,0
14-07-2022,2369,2403.95,2338,2385.95,22051,1101.09936,1447.172263,50.06648898,0,0,0,0,0,1,0,0,0
14-07-2022,3060,3060,2968,2998.7,167339,1325.65936,1729.268215,38.21569568,0,0,0,0,0,0,1,0,0
14-07-2022,751,759.1,748.95,752.35,70324,1352.22936,1551.646722,40.16526349,0,0,0,0,0,0,0,1,0
14-07-2022,2178.4976,2219.3382,2167.3759,2185.1069,249673,1541.34005,1666.821299,49.32357897,0,1,0,0,0,0,0,0,0
14-07-2022,1451.8,1453.2,1413.9,1429.1,282798,1539.75505,1623.599245,48.74661947,0,0,0,1,0,0,0,0,0
14-07-2022,5929.95,5929.95,5798.8,5832.65,14107,1987.25505,2388.8812,65.94339493,0,0,0,0,0,0,0,0,0
14-07-2022,1735,1776.45,1735,1769,72475,1947.43569,2276.175528,53.25021591,0,1,0,0,0,0,0,0,0
15-07-2022,5879.45,5926,5815,5915.45,30629,2491.03569,2937.861795,61.86913904,0,0,1,0,0,0,0,0,0
15-07-2022,3015,3028,2953,2993.55,120629,2761.31569,2947.986923,53.04220891,0,0,1,0,0,0,0,0,0
15-07-2022,1355,1365.25,1346.65,1363.85,248018,2762.57069,2659.962028,50.01148391,0,0,1,0,0,0,0,0,0
15-07-2022,2413.95,2422.75,2377.1,2404.7,68448,2764.44569,2613.55075,50.436182,0,0,0,0,0,0,1,0,0
15-07-2022,292.95,293.9,289.4,293.45,325262,2493.92069,2191.71425,49.66364202,0,0,0,0,0,0,0,1,0
15-07-2022,1766,1789.85,1766,1787.6,25861,2597.44569,2118.238932,52.58482568,0,0,1,0,0,0,0,0,0
15-07-2022,482.1,484.5,474.85,479,498088,2426.835,1820.19549,48.50646931,0,0,1,0,0,0,0,0,0
15-07-2022,2206.1197,2206.1197,2172.9368,2189.3003,105343,2502.85503,1887.305455,49.67091512,0,0,0,0,1,0,0,0,0
15-07-2022,751.65,758.6,744.15,751.1,72762,1994.70003,1680.722645,46.33985652,0,0,0,0,0,0,0,0,0
15-07-2022,1440.05,1443.5,1410.9,1430.5,227996,1960.85003,1635.227619,51.16373594,0,0,0,0,0,1,0,0,0
18-07-2022,1795,1849.95,1794.65,1845.7,936657,1553.87503,1673.495325,49.39648566,0,0,0,1,0,0,0,0,0
18-07-2022,294.5,296.3,293.8,295.05,5744940,1284.02503,1422.868902,48.03891565,0,0,0,0,0,0,0,0,1
18-07-2022,3023.3999,3076.45,3015,3060.3501,1742719,1453.67504,1720.592756,44.91798562,0,1,0,0,0,0,0,0,0
18-07-2022,2426,2440.5,2407,2424,356111,1455.60504,1848.484982,51.37326346,0,0,0,0,0,0,0,0,0
18-07-2022,2206.1653,2210.6778,2181.9618,2208.0797,4311256,1647.06801,1913.86584,40.69331031,0,0,0,0,0,0,0,0,1
18-07-2022,1352,1365.8,1342,1347.65,1083946,1603.07301,1810.917505,45.39126267,0,0,0,0,1,0,0,0,0
18-07-2022,761,773.25,757.55,771.95,7669001,1632.36801,1622.014323,48.23863408,0,0,1,0,0,0,0,0,0
18-07-2022,5952,6066.2,5933.3,6056.45,427652,2019.08298,2428.275355,58.67565936,0,0,0,0,0,0,0,1,0
18-07-2022,1447.25,1492.9,1447.25,1490.05,4992077,2092.97798,2257.688927,52.54583819,0,0,0,0,1,0,0,0,0
18-07-2022,484,491.35,482.1,490.25,3415104,1998.95298,1936.336395,47.18050147,0,0,0,1,0,0,0,0,0
19-07-2022,1825,1852,1825,1833.65,43832,1997.74798,1917.666141,52.93958079,0,0,0,0,0,0,0,0,1
19-07-2022,1475,1486.55,1470.55,1484.9,259370,2116.73298,1838.981388,48.3754606,0,0,0,0,0,0,1,0,0
19-07-2022,1339.45,1358.4,1338.3,1347.6,200039,1945.45797,1749.639318,51.46350917,0,0,0,1,0,0,0,0,0
19-07-2022,765.25,781.95,765.25,780.65,969911,1781.12297,1573.459442,48.39675034,0,0,0,0,0,0,0,0,1
19-07-2022,489.5,498.6,488.05,498,471493,1610.115,1377.921361,46.65319039,0,0,0,0,0,0,0,1,0
19-07-2022,2197.9151,2230.7335,2188.571,2225.4461,354911,1697.89461,1532.016768,54.75211943,1,0,0,0,0,0,0,0,0
19-07-2022,6040,6096.8,6004.25,6062.5,35508,2226.94961,2355.740992,57.02006039,0,0,0,1,0,0,0,0,0
19-07-2022,3026,3078.95,3026,3075.1001,103279,1928.81462,2486.533557,51.37167846,0,0,0,0,0,1,0,0,0
19-07-2022,295.05,295.6,292.75,294.45,478955,1809.25462,2087.972911,46.36170349,0,0,1,0,0,0,0,0,0
19-07-2022,2413.5,2459,2405,2450.55,51062,2005.28462,2153.896018,51.99843445,0,0,0,0,0,1,0,0,0
20-07-2022,1361.5,1371.45,1355.5,1365.7,307109,1958.48962,2010.587651,51.05637248,1,0,0,0,0,0,0,0,0
20-07-2022,1842,1850,1816.3,1824.9,21873,1992.48962,1976.82626,40.91081904,1,0,0,0,0,0,0,0,0
20-07-2022,789.9,789.9,780.05,782.7,486797,1935.99962,1759.712394,48.20958046,1,0,0,0,0,0,0,0,0
20-07-2022,2310.956,2320.1178,2265.8764,2280.3256,536736,2085.96718,1854.369341,54.41959588,0,0,0,0,0,0,1,0,0
20-07-2022,3109.45,3170.8501,3098,3163.95,217944,2352.56218,2092.474915,53.36073525,0,0,0,0,1,0,0,0,0
20-07-2022,500,510.5,500,508.6,1484210,2180.87757,1804.497658,47.79101654,0,0,0,0,1,0,0,0,0
20-07-2022,1501.95,1525,1499.05,1514.95,329440,1726.12257,1751.852629,50.36431994,0,0,0,0,0,0,0,0,1
20-07-2022,295.8,299.55,293.4,298.1,497109,1448.42256,1487.533969,48.97839935,0,0,0,0,0,0,1,0,0
20-07-2022,2474,2474,2443.5,2451.1,26095,1664.08756,1662.727793,53.83145596,0,1,0,0,0,0,0,0,0
20-07-2022,6150,6150,6038.9,6070.3,22090,2026.06256,2464.104558,57.02142182,0,0,0,0,1,0,0,0,0
21-07-2022,2455.9,2499,2452.85,2495.95,39849,2139.08756,2469.894638,43.42371413,0,0,1,0,0,0,0,0,0
21-07-2022,782.25,789,780.1,786.3,318947,2035.22756,2163.786522,45.57103585,0,0,0,0,1,0,0,0,0
21-07-2022,2277.2261,2277.8186,2249.8775,2267.5629,236686,2183.71385,2182.654955,54.02026085,0,0,1,0,0,0,0,0,0
21-07-2022,509,513.5,506.6,512.05,805396,2006.88629,1878.908599,45.98471783,0,1,0,0,0,0,0,0,0
21-07-2022,1361.5,1369.35,1358,1361,262561,1826.59129,1784.743399,49.99016865,0,0,0,0,0,0,1,0,0
21-07-2022,298.95,302.2,298,299.5,499505,1805.68129,1514.699145,46.88762805,0,0,0,0,0,1,0,0,0
21-07-2022,1822,1822,1788.1,1800.8,47969,1834.26629,1566.717482,52.03909341,0,1,0,0,0,0,0,0,0
21-07-2022,1520,1535,1503,1532.85,135852,1957.74129,1560.559758,48.42536272,1,0,0,0,0,0,0,0,0
21-07-2022,6075,6285.95,6037.5,6268.8,45070,2339.51129,2416.603439,55.62734298,0,0,0,0,0,1,0,0,0
21-07-2022,3167.1001,3183.55,3144.1001,3177.7,51548,2050.25129,2554.984632,54.76235069,1,0,0,0,0,0,0,0,0
22-07-2022,1802,1841.15,1791.7,1826.4,87134,1983.29629,2422.514699,50.5489484,0,0,0,1,0,0,0,0,0
22-07-2022,299.65,302.5,298.1,300.3,344097,1934.69629,2036.657481,50.00383581,0,0,0,0,0,0,0,0,0
22-07-2022,513.5,520,511.2,513.7,779806,1759.31,1759.75612,46.37700209,0,0,0,0,0,1,0,0,0
22-07-2022,787,803.75,787,800,439983,1788.105,1585.255008,38.74090095,0,0,0,0,0,1,0,0,0
22-07-2022,6270,6324.95,6216.7,6256.3,49451,2277.635,2434.535915,57.435467,0,0,0,0,0,0,0,0,1
22-07-2022,3180,3197,3142.1001,3171,81444,2564.785,2568.438476,54.47205724,0,0,0,0,0,0,0,0,0
22-07-2022,1530.2,1539.8,1492.8,1506.3,235933,2535.335,2375.32239,48.58214919,0,0,0,0,0,0,0,0,0
22-07-2022,1362,1397,1362,1392.85,501946,2521.335,2196.691046,51.74736942,0,0,0,0,0,1,0,0,0
22-07-2022,2279.0493,2294.3645,2274.4912,2281.693,394782,2122.6243,2212.145947,51.82362441,0,0,0,0,0,0,0,1,0
22-07-2022,2509.95,2515,2483.2,2499,40226,2054.7543,2264.301229,54.50730144,0,0,0,1,0,0,0,0,0
25-07-2022,803.95,817.85,797.2,800.9,439394,1952.2043,1998.228278,47.96736068,0,0,0,0,0,0,0,1,0
25-07-2022,1478.35,1516.95,1478.35,1502.85,271825,2072.4593,1908.159501,49.94007215,0,0,1,0,0,0,0,0,0
25-07-2022,513.7,519,509.2,517.6,672074,2072.8493,1655.3305,36.48646108,1,0,0,0,0,0,0,0,0
25-07-2022,1393,1404.55,1383.1,1396.1,386965,2132.4593,1608.197682,45.3280047,0,0,0,0,0,0,0,1,0
25-07-2022,1815,1847.05,1785.85,1794.65,54499,1686.2943,1642.098104,49.91236085,0,0,0,0,0,0,1,0,0
25-07-2022,299.5,302.95,298.85,301.05,410182,1399.2993,1398.271176,50.00207394,0,0,0,0,1,0,0,0,0
25-07-2022,2500,2561.35,2500,2549.85,41028,1503.6543,1607.649144,55.06078208,0,0,0,0,1,0,0,0,0
25-07-2022,3169,3185,3148.3501,3167.3,61457,1681.0993,1891.222027,55.78855737,0,0,0,0,0,0,0,0,1
25-07-2022,2250.7891,2250.7891,2191.4882,2206.2565,465538,1673.55565,1948.501022,37.30620187,0,0,0,0,0,0,0,0,0
25-07-2022,6221,6333.1,6187,6228.6,26916,2046.51565,2726.700836,59.05157033,0,0,0,0,0,1,0,0,0
26-07-2022,800.9,802.8,791.5,796.05,259251,2046.03065,2375.673411,48.28091044,0,0,0,0,0,0,0,0,0
26-07-2022,518,520.65,513.3,514.15,271857,1947.16065,2037.214609,47.89039636,0,0,0,0,0,0,1,0,0
26-07-2022,3163.95,3166.95,3096.55,3115.8501,96329,2206.98566,2233.330153,51.85047133,0,0,0,0,0,0,0,1,0
26-07-2022,1396.5,1402,1386.1,1392.55,305204,2206.63066,2080.461034,47.69921337,0,0,0,0,0,0,0,0,1
26-07-2022,1501.4,1501.4,1445.2,1451.8,411822,2172.34566,1966.159028,51.45250058,0,0,0,1,0,0,0,0,0
26-07-2022,6284,6382,6214.1,6259.85,53457,2768.22566,2746.830114,58.97131199,0,0,0,0,0,0,0,1,0
26-07-2022,1797,1797,1752,1757.55,24375,2688.99566,2566.961002,52.06456438,0,0,0,0,0,0,0,0,0
26-07-2022,301.7,303.7,300.5,302.35,244094,2402.50066,2155.213547,48.21317933,1,0,0,0,0,0,0,0,0
26-07-2022,2559,2567.8,2534,2560.55,32760,2437.93001,2228.911084,51.17955304,0,0,0,0,0,0,0,0,1
26-07-2022,2209.5839,2228.0442,2199.237,2206.5755,261141,2035.72756,2224.850069,53.04143802,0,1,0,0,0,0,0,0,0
27-07-2022,1753,1758.55,1732.4,1753.95,99985,2131.51756,2139.231875,48.65238225,0,0,1,0,0,0,0,0,0
27-07-2022,1451,1472.8,1444.55,1471.2,316526,2227.22256,2017.771534,47.09524041,0,0,0,0,0,0,0,1,0
27-07-2022,6300,6429.9,6195.15,6393.75,39539,2555.01255,2813.403982,56.31470305,0,0,1,0,0,0,0,0,0
27-07-2022,2560.55,2572,2526.95,2547.7,38124,2670.52755,2765.094167,44.41956438,1,0,0,0,0,0,0,0,0
27-07-2022,2205.5727,2212.5011,2189.7106,2205.436,182221,2745.89115,2663.338137,52.52667664,0,0,0,0,0,0,1,0,0
27-07-2022,1390,1406,1384.3,1404.1,209717,2260.31615,2434.385748,51.56628668,0,0,0,0,0,0,0,0,0
27-07-2022,795.5,803.5,794.7,800.45,91616,2164.60615,2137.306521,45.61668195,0,0,0,0,0,0,0,0,1
27-07-2022,514.3,529.8,512.3,528.35,539235,2187.20615,1844.768972,48.26885094,0,0,0,0,0,0,0,0,1
27-07-2022,303,304.7,300.6,303.85,286541,1961.53615,1564.601886,47.7155724,0,1,0,0,0,0,0,0,0
27-07-2022,3102,3194.1001,3102,3188.3501,44030,2059.71361,1859.828834,43.38095878,0,0,0,0,0,0,0,0,0
28-07-2022,6514,7107,6514,7076.3,216294,2591.94861,2808.278137,61.77357981,0,0,0,1,0,0,0,0,0
28-07-2022,2219.794,2248.9658,2207.1225,2240.0776,302611,2668.83637,2704.968948,53.73089461,0,0,1,0,0,0,0,0,0
28-07-2022,1771.4,1831.7,1766.75,1828.45,50477,2212.30637,2545.601867,48.48251189,0,0,0,0,0,0,0,1,0
28-07-2022,305.9,305.9,302.4,303.35,244674,1987.87137,2137.919709,46.23767736,0,0,0,1,0,0,0,0,0
28-07-2022,531.55,537.75,529.5,532.3,767500,1820.55777,1845.988853,47.5634784,0,0,0,0,0,0,0,0,0
28-07-2022,1491,1523.8,1489.65,1517.45,496273,1831.89277,1786.254516,50.08972934,0,1,0,0,0,0,0,0,0
28-07-2022,3214.8999,3264,3201.3501,3260.2,80279,2077.86777,2054.244604,43.0649584,0,0,1,0,0,0,0,0,0
28-07-2022,809.7,815.7,805.6,814.45,134223,2106.47777,1828.827403,45.91057411,0,0,0,0,0,0,1,0,0
28-07-2022,2559,2564.4,2532,2550.8,20464,2331.17277,1960.095148,50.76455543,0,0,0,0,0,0,0,1,0
28-07-2022,1410.35,1424.2,1410.35,1416.95,188626,2154.03276,1861.341485,50.02803418,0,1,0,0,0,0,0,0,0
29-07-2022,1531,1555,1528,1549.6,372147,1601.36276,1804.661215,51.66867506,0,0,0,0,0,0,0,0,0
29-07-2022,304.25,305.9,301.4,302.95,342586,1407.65,1531.622812,49.51882845,0,0,1,0,0,0,0,0,0
29-07-2022,534.55,536.7,526.85,528.2,337009,1277.625,1349.182301,50.47891473,1,0,0,0,0,0,0,0,0
29-07-2022,2251.7007,2294.5468,2245.7752,2287.026,435531,1475.9926,1519.699337,47.97882892,0,0,0,0,1,0,0,0,0
29-07-2022,1430.35,1438,1415,1434.45,438123,1566.2076,1504.199458,35.35474695,0,0,0,0,0,0,0,0,0
29-07-2022,1833,1857.05,1805,1810.8,41445,1595.5426,1559.945011,48.5499171,0,0,0,0,0,1,0,0,0
29-07-2022,7169,7263.85,7125.3,7208.9,80634,1990.4126,2587.027736,63.595027,0,1,0,0,0,0,0,0,0
29-07-2022,2565,2622,2560.45,2569.4,45275,2165.9076,2583.822693,54.94712371,0,0,0,0,0,0,0,0,1
29-07-2022,820.1,822.75,808,818.5,136020,1992.6776,2262.854931,50.58588348,0,0,1,0,0,0,0,0,0
